Association_football	* Players may not trip or push each other (a ''foul'').\n* Players may not hold each other or stop other players from getting to the ball (''obstruction'').\n* When a player scores he/she is not allowed to jump into the crowd. If he/she does they will get a yellow card. The same applies to lifting or removing their shirt in celebration.\n* Players must not abuse referees in any way (verbally or physically).\n* Players who commit bad fouls get shown a yellow card. Players who commit really bad fouls, or get shown two yellow cards in the same game, get shown a [[red card]]. Players who get shown a red card get sent off the field and cannot finish playing the game. In some competitions (like the Premier League in [[England]]) you miss the next game (suspended) if you get a red card, or pick up 5 yellow cards during the season.
Association_football	*[[List of football federations]]\n*[[List of national football teams]]\n* [[List of Argentine football teams]]\n* [[List of Austrian football teams]]\n*[[List of football clubs in Armenia|List of football teams in Armenia]]\n*[[List of football clubs in Azerbaijan|List of football teams in Azerbaijan]]\n* [[List of Brazilian football teams]]\n*[[List of Colombian football teams]]\n*[[List of football clubs in Chile|List of football teams in Chile]]\n* [[List of Dutch football teams]]\n* [[List of English football teams]]\n* [[List of football clubs in France|List of French football teams]]\n* [[List of German football teams]]\n* [[List of Indian football teams]]\n* [[List of Italian football teams]]\n* [[List of Japanese football teams]]\n*[[List of Mexican football teams]]\n* [[List of Portuguese football teams]]\n* [[List of Russian football teams]]\n* [[List of Scottish football teams]]\n* [[List of Spanish football teams]]\n*[[List of football clubs in Sweden|List of football teams in Sweden]]\n*[[List of football clubs in Turkey|List of football teams in Turkey]]\n* [[List of United States soccer teams]]
Earthquake	* [https://www.pbs.org/newshour/science/earthquake/ PBS NewsHour - Predicting Earthquakes]\n* [http://neic.usgs.gov/neis/eqlists/10maps_world.html USGS – Largest earthquakes in the world since 1900] {{Webarchive|url=https://web.archive.org/web/20090303054812/http://neic.usgs.gov/neis/eqlists/10maps_world.html |date=2009-03-03 }}\n* [http://www.armageddononline.org/earthquake.php The Destruction of Earthquakes] {{Webarchive|url=https://web.archive.org/web/20090208004752/http://www.armageddononline.org/earthquake.php |date=2009-02-08 }} - a list of the worst earthquakes ever recorded\n* [https://earthquake.usgs.gov/eqcenter/recenteqsww/ Recent Quakes WorldWide] {{Webarchive|url=https://web.archive.org/web/20170901125659/https://earthquake.usgs.gov/eqcenter/recenteqsww/ |date=2017-09-01 }}\n* [http://en.citizendium.org/wiki/Earthquake Earthquake] Citizendium\n* [http://www.emsc-csem.org/Earthquake/ Real Time Seismicity] European-Mediterranean Seismological Centre (EMSC)
Colour	* [[Red]]\n* [[Orange (color)|Orange]]\n* [[Yellow]]\n* [[Green]]\n* [[Cyan]]\n* [[Blue]]\n* [[Magenta]]\n* [[Purple]]\n* [[White]]\n* [[Black]]\n* [[Gray|Gray (American English)]]\n* [[Gray|Grey (Commonwealth English)]]\n* [[Silver (color)|Silver]]\n* [[Pink]]\n* [[Maroon (color)|Maroon]]\n* [[Brown]]\n* [[Beige]]\n* [[Tan (color)|Tan]]\n* [[Peach (color)|Peach]]\n* [[Lime (color)|Lime]]\n* [[Olive (color)|Olive]]\n* [[Turquoise (color)|Turquoise]]\n* [[Teal (color)|Teal]]\n* [[Navy blue|Navy blue]]\n* [[Indigo]]\n* [[Violet (color)|Violet]]
Scurvy	* Infants (babies): 30–40&nbsp;mg \n* Children and adults: 45–60&nbsp;mg \n* Pregnant women: 70&nbsp;mg \n* Mothers breast feeding: 90–95&nbsp;mg
Scurvy	* [[Citrus]] [[Fruit|fruits]] (for example: oranges, limes)<ref>{{Cite journal|last=Martí|first=Nuria|last2=Mena|first2=Pedro|last3=Cánovas|first3=Jose Antonio|last4=Micol|first4=Vicente|last5=Saura|first5=Domingo|date=2009-05-XX|title=Vitamin C and the Role of Citrus Juices as Functional Food|url=http://journals.sagepub.com/doi/10.1177/1934578X0900400506|journal=Natural Product Communications|language=en|volume=4|issue=5|pages=1934578X0900400|doi=10.1177/1934578X0900400506|issn=1934-578X}}</ref>\n* [[Berries]] \n* [[Cantaloupe]] \n* [[Broccoli]] \n* [[Cauliflower]] \n* [[Cabbage]] \n* [[Spinach]] \n* [[Potato]]es \n* [[Tomato]]es\n* [[Strawberry|Strawberries]]
Cognitive_science	* {{Commons category-inline|Cognitive science}}\n* [http://www.cognitivesciencesociety.org Cognitive Science Society]\n* [https://www.indiana.edu/~cogfilms Cognitive Science Movie Index: A broad list of movies showcasing themes in the Cognitive Sciences]\n* [http://carbon.ucdenver.edu/~mryder/itc/cogsci.html List of leading thinkers in cognitive science] {{Webarchive|url=https://web.archive.org/web/20151105123048/http://carbon.ucdenver.edu/%7Emryder/itc/cogsci.html |date=2015-11-05 }}\n* [http://www.carlstahmer.com/cogsci/index.php Dr. Carl Stahmer's history page at the University of Santa Barbara] {{Webarchive|url=https://web.archive.org/web/20150706012622/http://www.carlstahmer.com/cogsci/index.php |date=2015-07-06 }}
Anthropology	"*[[Archaeology]] - The study of how people lived in the past.<ref name="":2"" /> \n*[[Biological anthropology]] - The study of how people adapt to where they live and how bodies changed over time ([[evolution]]).<ref name="":2"" /> \n*'''Linguistic anthropology''' - The study of how people [[Chat|speak]] and the words they use.<ref name="":2"" /> \n*'''Sociocultural anthropology''' - The study of how people live their lives now and how they may have lived in the past.<ref name="":2"" /> It combines [[Society|social]] and [[Culture|cultural]] ideas about people."
Anthropology	* '''Historical_archaeology''': the study of what people wrote down and talked about in the past\n* '''Ethnoarchaeology''': the study of people's things\n* '''Experimental archaeology''': [[test]]s different ways to study archaeology\n* '''Community archaeology''': makes sure that other people can help study anthropology\n* '''Cultural resources management''': studies the past cultures and arts of humans
Anthropology	* [[Paleoanthropology]]: the study of human bones from a very long time ago \n* '''Bioarchaeology''': the study of human bones from the past (but not as long ago as paleoanthropology)\n* [[Primatology]]: the study of monkeys and apes \n* '''Paleopathology''': the study of human diseases from the past\n* [[Human biology]]: the study of how human bodies work
Anthropology	* [[Language]]s: how people talk in different places\n* [[Communication]]: how people tell each other things\n* '''Socialization''': how people learn languages when they are little\n* '''Language ideology''': how people feel about language\n* [[Code-switching]]: when someone uses more than one language
Anthropology	* [[Witchcraft]]: the practice of magic\n* [[Taboo]]: things that are not allowed\n* [[Gender identity]]: what [[gender]] someone thinks they are\n* '''Cultural materialism''': how people and [[Society|societies]] change\n* [[Rites of passage]]: how people celebrate change, especially as someone gets older
Anthropology	* [[Feminist Anthropology]]\n** the study of women and anthropology. Feminist Anthropology is also used to study [[Equal Rights Amendment|equal rights]] for women. \n* [[Forensic anthropology]]\n** the study of humans and the [[law]]. \n* [[Processual archaeology]]\n** uses science to study the history of humans and their things.\n* '''Applied anthropology'''\n** uses the different ways to study anthropology to answer questions.\n* '''Anthropology of media'''\n** the study of human [[Dance|dancing]], [[music]], and [[art]].\n* '''Medical anthropology'''\n** the study of human [[health]] and how people use [[medicine]] around the world.\n* '''Evolutionary anthropology'''\n** the study of how human biology and culture has changed from the past to the present.
Anthropology	* To make sure no one gets hurt when studying anthropology\n* To respect and be nice to humans and animals \n* To make sure any items used to study people are well taken care of\n* To work as a team
Anthropology	"* [[Franz Boas]] (1858-1942)<ref name="":3"">{{Cite book|title=A History of Anthropological Theory|last=Erickson|first=Paul|last2=Murphy|first2=Liam|publisher=University of Toronto Press|year=2013|isbn=|location=Toronto|pages=}}</ref>\n** Boas is known as the ""Father"" of American anthropology because he helped spread anthropology throughout the United States. \n** He studied socio-cultural anthropology, biological anthropology, and archaeology.\n* '''Claude Levi Strauss''' (1908-2009)<ref name="":3"" />\n** Levi Strauss studied how humans think and act the same everywhere around the world. \n* [[Émile Durkheim]] (1858-1917)<ref name="":3"" />\n** Durkheim studied how people in societies make new ideas and groups. \n* [[Bronisław Malinowski]] (1884-1942)<ref name="":3"" />\n** Malinowski studied how people in different places act and how they are different from people in other places.\n* [[Margaret Mead]] (1901-1978)<ref name="":3"" />\n** Mead studied how there are different ways people raise babies and how those babies grow up. \n* [[Marcel Mauss]] (1872-1950)<ref name="":3"" />\n** Mauss studied how different people use [[magic]] and how people give [[Gift|presents]]. \n* '''Alfred Radcliffe-Brown''' (1881-1955)<ref name="":3"" />\n** Radcliffe-Brown studied how people put their lives in order in different places all over the world."
Anthropology	*[[Charles Darwin]], ''[[On the Origin of Species]]'', 1861\n*[[Charles Darwin]], ''The Descent of Man, and Selection in Relation to Sex'', 1871\n*[[Thomas Henry Huxley]], ''[[Man's Place in Nature]]'', 1863\n*[[Rudolf Virchow]], ''Anthropological Papers'', 1891\n*[[Desmond Morris]], ''The Naked Ape'', 1967\n*[[Jane Goodall]], ''In the Shadow of Man'', 1971\n*[[Richard Dawkins]], ''[[The Selfish Gene]]'', 1976\n*[[E.O. Wilson]], ''[[On Human Nature]]'', 1979\n*[[E.O. Wilson]], ''Consilience: the unity of knowledge'', 1998\n*[[E.O. Wilson]], ''The social Conquest of Earth'', 2012\n*[[Jared Diamond]], ''The Third Chimpanzee'', 1991\n*[[Jared Diamond]], ''Collapse: how societies choose to fail or succeed'', 2005\n* Richard Wrangham, ''Catching Fire: how cooking made us human'', 2009\n* Ulf Hannerz, ''[https://www.oapen.org/search?identifier=625233 Anthropology's World: life in a twenty-first century discipline]'', 2010\n* James D. Faubion, [https://www.cambridge.org/core/books/an-anthropology-of-ethics/54534DDA69F010C456418AB3C9A51E8A ''An Anthropology of Ethics''], 2011
Education	* [[Distance education]]\n* [[Homeschooling]] – education at home\n* [[Pedagogy]]\n* [[Inclusive education]]\n* [[Special education]] – education of students who have a [[disability]]\n* [[Subject (school)]]\n* [[Right to education]]
Army	* [[Air Force]], the part of the [[military]] which operate [[airplane]]s to bomb or dogfight.\n* [[Navy]], the part of the [[military]] which fights with [[warship]]s on the sea.\n* [[Marine (military)|Marines]], the part of the [[military]] that fights in air, land, and sea.
Work	* [[Employment]]\n* [[Labour (economics)]]\n* [[Work (physics)]], something that happens when a force is applied to an object and a resulting movement takes place
Romania	* [[Nord-Est (development region)|Northeast]]\n* [[Vest (development region)|West]]\n* [[Nord-Vest (development region)|Northwest]]\n* [[Centru (development region)|Center]]\n* [[Sud-Est (development region)|Southeast]]\n* [[Sud (development region)|South]]\n* [[Bucharest-Ilfov (development region)|Bucharest-Ilfov]]\n* [[Sud-Vest (development region)|Southwest]]
Romania	* [[Communes of Romania]]\n* [[Counties of Romania]]\n* [[List of cities in Romania]]\n* [[List of lakes of Romania]]\n* [[List of Romanian writers]]\n* [[Municipalities of Romania]]\n* [[Romania at the Olympics]]\n* [[Romania national football team]]
Romania	* [http://news.bbc.co.uk/1/hi/world/europe/country_profiles/1057466.stm BBC News Country Profile - ''Romania'']\n* [https://www.cia.gov/library/publications/the-world-factbook/geos/ro.html CIA World Factbook - ''Romania'']\n* [http://www.state.gov/p/eur/ci/ro/ US Department of State - ''Romania'']\n* [http://lcweb2.loc.gov/frd/cs/rotoc.html Federal Research Division, Library of Congress -''Romania : a country study'']\n* [http://www.bnro.ro/En/Info/curs_ext.asp Exchange Rates] {{Webarchive|url=https://web.archive.org/web/20081028213802/http://www.bnro.ro/en/Info/curs_ext.asp |date=2008-10-28 }} - from the [[National Bank of Romania]]\n* [http://www.dreptonline.ro/resurse/resource.php Romanian Law and Miscellaneous - English]\n* [http://www.badley.info/history/Romania.index.html Chronology of Romania from the World History Database]\n* [http://www.ici.ro/romania/en/index.html ICI.ro - A comprehensive site about Romania] {{Webarchive|url=https://web.archive.org/web/20081025143606/http://www.ici.ro/romania/en/index.html |date=2008-10-25 }}\n* [http://www.theeuropeanlibrary.org/portal/libraries/Libraries.php?launch=1&language=en&page=Treasures&country=Romania Treasures of the national library of Romania]
Argon	* [[List of common elements]]\n* [[Periodic table]]
European_Union	* acts together with the Council as a [[legislator]]\n* is [[Election|elected]] by the people\n* sits for five years between elections\n* shares with the Council the budgetary power and decides in the last instance on the [[European Union budget|general budget of the EU]]\n* exerts the democratic control over EU institutions including the [[European Commission]] and appoints the Commission members\n* based and plenary sessions in [[Strasbourg]], General Secretariat in [[Luxembourg (city)|Luxembourg]], primarily meets in [[Brussels]]
European_Union	* summit of the [[Head of Government|Heads of Government]], chaired by the [[President of the European Council]])\n* gives the necessary impetus for the development and sets out general objectives and priorities\n* will not legislate\n* based in [[Brussels]]
European_Union	* consists of government ministers from member states\n* acts together with the Parliament as a [[legislator]]\n* exerts together with the Parliament the budgetary power\n* ensures coordination of the broad economic and social policy and sets out guidelines for the Common Foreign and Security Policy (CFSP)\n* conclude international agreements\n* based in [[Brussels]]
European_Union	"* is the ""government""\n* has one member from each member state\n* submits proposals for new legislation to the Parliament and to the Council\n* implements EU policy and administers the [[European Union budget|budget]]\n* ensures compliance with EU law\n* negotiates international treaties\n* based in [[Brussels]]"
European_Union	* ensure uniformity of interpretation of European law\n* has the power to decide legal disputes between [[European Union member state|EU member states]], EU institutions, businesses and individuals\n* based in [[Luxembourg (city)|Luxembourg]]
European_Union	* shall examine the proper use of revenue and expenditure of the EU institutions\n* based in [[Luxembourg (city)|Luxembourg]]
European_Union	* forms together with the national central banks the European System of Central Banks and thereby determining the monetary policy of the EU\n* ensures price stability of the [[Euro]] by controlling the money supply of participating countries\n* based in [[Frankfurt am Main]]
European_Union	* The need to prevent another European war after [[World War I]] and [[World War II]].\n* The need to respect [[human rights]], [[rule of law]] and [[democracy]] more affirmed by [[Council of Europe]].\n* The need to have a common economic area.
European_Union	"* {{flag|Belgium}}\n* {{flag|France}}\n* {{flag|Germany|name=West Germany}} (later just Germany)<ref group=""Note"">[[German Democratic Republic|East Germany]] and [[West Germany]] became one country in 1990. Since then the whole of Germany is an EU member country.</ref>\n* {{flag|Italy}}\n* {{flag|Luxembourg}}\n* {{flag|Netherlands}}"
European_Union	* {{flag|Denmark}}\n* {{flag|Ireland}}\n*{{flag|United Kingdom}}
European_Union	* {{flag|Portugal}}\n* {{flag|Spain}}
European_Union	* {{flag|Austria}}\n* {{flag|Finland}}\n* {{flag|Sweden}}
European_Union	"* {{flag|Cyprus}}<ref group=""Note"">Although [[Northern Cyprus]] is officially part of Cyprus (and the EU), it is not actually controlled by the Government of Cyprus and its passports are not accepted by EU members.</ref>\n* {{flag|Czech Republic}}\n* {{flag|Estonia}}\n* {{flag|Hungary}}\n* {{flag|Latvia}}\n* {{flag|Lithuania}}\n* {{flag|Malta}}\n* {{flag|Poland}}\n* {{flag|Slovakia}}\n* {{flag|Slovenia}}"
European_Union	* {{flag|Bulgaria}}\n* {{flag|Romania}}
European_Union	* {{lang-bg|Обединен в многообразието}}\n* {{lang-hr|Ujedinjeni u različitosti}}\n* {{lang-cs|Jednotná v rozmanitosti}}\n* {{lang-da|Forenet i mangfoldighed}}\n* {{lang-nl|In verscheidenheid verenigd}}\n* {{lang-et|Ühinenud mitmekesisuses}}\n* {{lang-fi|Moninaisuudessaan yhtenäinen}}\n* {{lang-fr|Unie dans la diversité}}
European_Union	* {{lang-de|In Vielfalt geeint}}\n* {{lang-el|Ενωμένοι στην πολυμορφία}}\n* {{lang-hu|Egység a sokféleségben}}\n* {{lang-ga|Ní ceart go cur le chéile}}\n* {{lang-it|Uniti nella diversità}}\n* {{lang-lv|Vienota dažādībā}}\n* {{lang-lt|Suvienijusi įvairovę}}\n* {{lang-mt|Magħquda fid-diversità}}
European_Union	* {{lang-pl|Zjednoczona w różnorodności}}\n* {{lang-pt|Unida na diversidade}}\n* {{lang-ro|Uniţi în diversitate}}\n* {{lang-sk|Zjednotení v rozmanitosti}}\n* {{lang-sl|Združena v raznolikosti}}\n* {{lang-es|Unida en la diversidad}}\n* {{lang-sv|Förenade i mångfalden}}
European_Union	* [[Citizenship of the European Union]]\n* [[Multilingualism]]\n* [[United Kingdom European Union membership referendum|Brexit]]
European_Union	* [http://europa.eu/ European Union online portal]\n* [http://www.eu2013.lt/en/ Lithuania's EU Council Presidency] {{Webarchive|url=https://web.archive.org/web/20140115085320/http://www.eu2013.lt/en/ |date=2014-01-15 }}\n* [http://ec.europa.eu/youreurope/ 'Your Europe' information website]\n* [http://www.ina.fr/europe-des-cultures/En/Html/PrincipaleAccueil.php Europe of cultures] 50 years of artistic creation and cultural life from the 27 countries of the European Union
Greece	* [[Greece at the Olympics]]\n* [[Greece national football team]]\n* [[List of Greek islands]]\n* [[List of rivers of Greece]]
Capital	"* [[Capital city]] (also called capital city or political capital), a city or town that contains the government of a country, state, or other area\n* [[Capital (economics)]], how much real money a company or person has that they can use\n* [[Capital (architecture)]], the top part of a pillar or [[column]]\n* [[Capitalization]], another word for ""upper case"" or majuscule\n* [[Capital punishment]], being put to death for doing a crime"
Albert_Einstein	* Subject of the [[Kingdom of Württemberg]] during the German Empire (1879–1896)<ref name=GEcitizen group=note>During the German Empire, citizens were exclusively subjects of one of the 27 ''Bundesstaaten''.</ref>\n* [[Statelessness|Stateless]] (1896–1901)\n* Citizen of [[Switzerland]] (1901–1955)\n* Austrian subject of the [[Austro-Hungarian Empire]] (1911–1912)\n* Subject of the [[Kingdom of Prussia]] during the German Empire (1914–1918)<ref name=GEcitizen group=note />\n* German citizen of the [[Free State of Prussia]] ([[Weimar Republic]], 1918–1933)\n* Citizen of the United States (1940–1955)
Albert_Einstein	* [[Swiss Patent Office]] ([[Bern]]) (1902–1909)\n* [[University of Bern]] (1908–1909)\n* [[University of Zurich]] (1909–1911)\n* [[Karl-Ferdinands-Universität|Charles University in Prague]] (1911–1912)\n* [[ETH Zurich]] (1912–1914)\n* [[Prussian Academy of Sciences]] (1914–1933)\n* [[Humboldt University of Berlin]] (1914–1933)\n* [[Kaiser Wilhelm Institute]] (director, 1917–1933)\n* [[German Physical Society]] (president, 1916–1918)\n* [[Leiden University]] (visits, 1920)\n* [[Institute for Advanced Study]] (1933–1955)\n* [[Caltech]] (visits, 1931–1933)\n* [[University of Oxford]] (visits, 1931–1933)
Albert_Einstein	* [[ETH Zurich|Federal polytechnic school]] (1896–1900; B.A., 1900)\n* [[University of Zurich]] (Ph.D., 1905)
Albert_Einstein	* [[General relativity]]\n* [[Special relativity]]\n* [[Photoelectric effect]]\n* [[Mass–energy equivalence|''E=mc<sup>2</sup>'' (Mass–energy equivalence)]]\n* [[Planck–Einstein relation|''E=hf'' (Planck–Einstein relation)]]\n* Theory of [[Brownian motion]]\n* [[Einstein field equations]]\n* [[Bose–Einstein statistics]]\n* [[Bose–Einstein condensate]]\n* [[Gravitational wave]]\n* [[Cosmological constant]]\n* [[Unified field theory]]\n* [[EPR paradox]]\n* [[Ensemble interpretation]]\n* [[List of things named after Albert Einstein|List of other concepts]]
Albert_Einstein	"* [[Barnard Medal for Meritorious Service to Science|Barnard Medal]] (1920)\n* [[Nobel Prize in Physics]] (1921)\n* [[Matteucci Medal]] (1921)\n* [[ForMemRS]] (1921)<ref name=""frs"" />\n* [[Copley Medal]] (1925)<ref name=""frs"" />\n* [[Gold Medal of the Royal Astronomical Society]] (1926)\n* [[Max Planck Medal]] (1929)\n* [[Member of the National Academy of Sciences]] (1942)\n* [[Time 100: The Most Important People of the Century|''Time'' Person of the Century]] (1999)"
Albert_Einstein	* [[Arthur Schopenhauer]]\n* [[Baruch Spinoza]]\n* [[Bernhard Riemann]]\n* [[David Hume]]\n* [[Ernst Mach]]\n* [[Hendrik Lorentz]]\n* [[Hermann Minkowski]]\n* [[Isaac Newton]]\n* [[James Clerk Maxwell]]\n* [[Michele Besso]]\n* [[Moritz Schlick]]\n* [[Thomas Young (scientist)|Thomas Young]]
Euro	* 1) this countries print own mints\n* 2) this countries use the euro unofficial
Euro	* [[Cape Verde]]an escudo\n* [[Comoros]] franc\n* Central African CFA franc\n* West African CFA franc\n* France's Pacific territories [[CFP Franc]]\n* [[Bosnia-Herzegovina]]n convertible mark\n* [[Bulgaria]]n lev\n* [[Hungary]] forint\n* [[Denmark]] krone
Euro	* [http://www.ecb.europa.eu/euro/coins/html/index.en.html Euro Coins and Notes]\n* [http://www.bis-ans-ende-der-welt.net/Europa-B-En.htm The EURO banknotes - pictures and history]
Currency	* the [[United States dollar]]\n* the [[Euro]]\n* the [[Pound sterling|British pound]]
Currency	* [[Afghan afghani|Afghani]] - [[Afghanistan]]\n* [[Baht]] - [[Thailand]]\n* [[Balboa (currency)|Balboa]] - [[Panama]] ([[United States dollar|U.S. dollar]] used for paper money)\n* [[Ethiopian birr|Birr]] - [[Ethiopia]]\n* [[Venezuelan bolívar|Bolívar]] - [[Venezuela]]\n* [[Boliviano]] - [[Bolivia]]\n* [[Cedi]] - [[Ghana]]\n* [[Costa Rican colón|Colón]] - [[Costa Rica]]\n* [[Cordoba (currency)|Cordoba]] - [[Nicaragua]]\n* Crown - [[Czech Republic]] ([[koruna]]), [[Denmark]] ([[Danish krone|krone]]), [[Estonia]] ([[kroon]]), [[Iceland]] ([[króna]]), [[Norway]] ([[Norwegian krone|krone]]), [[Sweden]] ([[krona]]). See also: British [[Crown (coin)]]\n* [[Dalasi]] - [[The Gambia]]\n* [[Dinar]] - [[Algeria]], [[Bahrain]], [[Iraq]], [[Jordan]], [[Kuwait]], [[Serbia]], [[Tunisia]] \n* [[Macedonian denar|Denar]] - [[North Macedonia]]\n* [[Dirham]] - [[Morocco]], [[United Arab Emirates]], [[Libya]], [[Qatar]], [[Jordan]]\n* [[Dollar]] - Many countries, including the [[United States]], [[Canada]], [[Australia]], [[New Zealand]], [[Hong Kong]], and others\n* [[Dong (currency)|Dong]] - [[Vietnam]]\n* [[Drachma]] - ([[Greece]]--now uses [[euro]])\n* [[Armenian dram|Dram]] - [[Armenia]]\n* [[Escudo]] - [[Cape Verde]], ([[Portugal]]--now uses [[euro]])\n* [[Euro]] \n** [[European Union]] (as an organisation; the euro is not [[legal tender]] in every EU country.)\n** EU members: [[Austria]], [[Belgium]], [[Estonia]], [[Finland]], [[France]] (except Pacific territories using [[CFP Franc]]), [[Germany]], [[Greece]], [[Republic of Ireland|Ireland]], [[Italy]], [[Latvia]], [[Lithuania]], [[Luxembourg]], [[Netherlands]], [[Portugal]], [[Slovakia]], [[Spain]]. \n** Countries that have made legal agreements with the EU to use the euro: [[Andorra]], [[Monaco]], [[San Marino]], [[Vatican City]].\n** Countries that unilaterally use the euro: [[Montenegro]] and [[Kosovo]].\n** Currencies pegged to the euro: [[Cape Verde|Cape Verdian]] [[escudo]], [[CFA franc]], [[CFP Franc]], [[Comoran francs]], [[Bulgaria]]n [[lev]], [[Danish krone]], the [[convertible marka]] of [[Bosnia and Herzegovina]] \n* [[Forint]] - [[Hungary]]\n* [[Franc]] \n** Swiss franc - [[Switzerland]], [[Liechtenstein]].\n** [[CFA franc]] - [[Benin]], [[Burkina Faso]], [[Burundi]], [[Cameroon]], [[Central African Republic]], [[Chad]], [[Côte d'Ivoire]], [[Democratic Republic of the Congo]], [[Equatorial Guinea]], [[Gabon]], [[Guinea]], [[Guinea-Bissau]], [[Republic of the Congo]], \n** [[CFP Franc]] - France's Pacific territories of [[New Caledonia]], [[French Polynesia]], [[Wallis and Futuna]].\n** Comoran francs - [[Comoros]] (pegged to the French franc, then the euro).\n** Djiboutian franc - [[Djibouti]] (pegged to the US dollar since 1973).\n** Formerly using [[Luxembourg franc|Begian-luxembourgish franc]] - [[Belgium]], [[Luxembourg]].\n** Formerly using French franc: [[Andorra]], [[Monaco]], [[France]] (including: [[French Guiana]], [[Guadeloupe]], [[Martinique]] and [[La Réunion]], [[Saint Pierre and Miquelon]] and [[Mayotte]]). \n* [[Gourde]] - [[Haiti]]\n* [[Guilder]] - [[Aruba]], [[Netherlands Antilles]] ([[Netherlands]]--now uses [[euro]])\n* [[Iranian real]] - [[Iran]]\n* [[Kina]] - [[Papua New Guinea]]\n* [[Czech koruna|Koruna]] - [[Czech Republic]] ([[Slovakia]] now uses [[euro]])\n* [[Kroon]] - [[Estonia]]\n* [[Swedish krona|Krona]] - [[Iceland]], [[Sweden]]\n* [[Danish krone|Krone]] - [[Denmark]], [[Faroe Islands]], [[Greenland]], [[Norway]]\n* [[Kuna]] - [[Croatia]]\n* [[Kwacha]] - [[Zambia]] and [[Malawi]]\n* [[Kwanza]] - [[Angola]]\n* [[Kyat]] - [[Burma]]\n* [[Lari]] - [[Georgia (country)|Georgia]]\n* [[Latvian lats|Lats]] - [[Latvia]]\n* [[Lek (currency)|Lek]] - [[Albania]]\n* [[Lempira]] - [[Honduras]]\n* [[Leone]] - [[Sierra Leone]]\n* [[Leu]] - [[Romania]], [[Moldova]]\n* [[Lev]] - [[Bulgaria]]\n* [[Lira]] - ([[Cyprus]], [[Italy]], [[San Marino]], [[Vatican City]]--now use [[euro]])\n** [[Turkish lira]] - [[Turkey]]\n* [[Litas]] - [[Lithuania]]\n* [[Manat]]\n** [[Azerbaijani manat]] - [[Azerbaijan]]\n** [[Turkmen manat]] - [[Turkmenistan]]\n* [[Deutsche Mark|Mark]] - ([[Germany]]-- now uses [[euro]])\n* [[Marka]] - [[Bosnia and Herzegovina]]\n* [[Markka]] - ([[Finland]] now uses [[euro]])\n* [[Nakfa]] - [[Eritrea]]\n* [[Namibian dollars]] - [[Namibia]]\n* [[Ngultrum]] - [[Bhutan]]\n* [[Pataca]] - [[Macau]]\n* [[Peseta]] - ([[Andorra]], [[Spain]]--now use [[euro]])\n* [[Peso]] - [[Argentina]], [[Chile]], [[Colombia]], [[Cuba]], [[Dominican Republic]] ([[Dominican peso]], [[Mexico]], [[Philippines]], [[Uruguay]]\n* [[Pound (currency)|Pound]] - [[Cyprus]], [[Egypt]], [[Falkland Islands]], [[Gibraltar]], [[Guernsey]], [[Jersey]], [[United Kingdom]] ([[Republic of Ireland|Ireland]]--now uses [[euro]])\n* [[Pula (currency)|Pula]] - [[Botswana]]\n* [[Quetzal (currency)|Quetzal]] - [[Guatemala]]\n* [[South African rand|Rand]] - [[South Africa]]\n* [[Real (currency)|Real]] - [[Brazil]]\n* [[Renminbi]] - [[People's Republic of China]]\n* [[Riel]] - [[Cambodia]]\n* [[Ringgit]] - [[Malaysia]]\n* [[Saudi riyal|Riyal]] - [[Saudi Arabia]]\n* [[Rouble]] - [[Belarus]], [[Russia]]\n* [[Rufiyah]] - [[Maldives]]\n* [[Rupee]] - [[Republic of India]], [[Mauritius]], [[Nepal]], [[Pakistan]], [[Seychelles]], [[Sri Lanka]]\n* [[Indonesian Rupiah|Rupiah]] - [[Indonesia]]\n* [[Schilling]] - ([[Austria]]--now uses [[euro]])\n* [[Shekel]] - [[Israel]], [[Gaza Strip]], [[West Bank]]\n* [[Shilling]] - [[Kenya]]\n* [[Sol (currency)|Sol]] - [[Peru]]\n* [[Som]] - [[Kyrgyzstan]]\n* [[Sucre (currency)|Sucre]] - [[Ecuador]]\n* [[Taka]] - [[Bangladesh]]\n* [[Tenge]] - [[Kazakhstan]]\n* [[Tolar]] - [[Slovenia]]\n* [[Toman]] - [[Iran]]\n* Vietnam ~ Dong (DVN)<!-- CVN or Dong is the Vietnam Currency today -->\n* [[Won]] - [[North Korea]], [[South Korea]]\n* [[Yen]] - [[Japan]]\n* [[Renminbi|Yuan]] - [[People's Republic of China]]\n* [[Zloty]] - [[Poland]]
Mercure	* [[MERCURE]], an atmospheric dispersion modeling CFD code developed by Électricité de France\n* [[Mercure Hotels]], a chain of hotels run by Accor\n* [[French ship Mercure (1783)|French ship ''Mercure'' (1783)]]\n* [[Dassault Mercure]], a French airliner built in the 1970s
Korea	*[[North Korea]] \n*[[South Korea]] \n*[[Korean]]
Korea	* {{Commonscat-inline}}\n* {{Cite web
